ID,GENDER,EMPLOYMENT STATUS,SECTOR,MARITAL STATUS,CREDIT SCORE,SCOREGRADE,CRR,CURRENCY,PRINCIPAL_DISBURSED,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,OD_AMOUNT,LOAN_STATUS
66947,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66948,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
66950,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,775,AA,A5,KES,"300,000.00","27,752.61",0,NORMAL,A1-A6,0,CURRENT
66952,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66953,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,706,DD,A5,KES,"100,000.00","34,474.41",0,NORMAL,A1-A6,0,CURRENT
66954,#N/A,0,FINANCE & INSURANCE,0,690,EE,A5,KES,"484,000.00","58,311.34",5,NORMAL,A1-A6,"14,833.62",CURRENT
66955,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,673,FF,A5,KES,"600,000.00","55,505.21",0,NORMAL,A1-A6,0,CURRENT
66957,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,648,GG,A5,KES,"141,000.00","16,987.39",0,NORMAL,A1-A6,0,CURRENT
66958,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66959,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66962,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66965,MALE,EMPLOYED,FINANCE & INSURANCE,SINGLE,789,AA,A5,KES,"220,000.00","20,351.91",0,NORMAL,A1-A6,0,CURRENT
66966,0,EMPLOYED,BUSINESS SERVICES,SINGLE,696,DD,B9,KES,"281,150.56","26,009.88",0,NORMAL,A1-A6,0,CURRENT
66967,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,756,AA,A5,KES,"429,500.00","39,732.48",5,NORMAL,A1-A6,"39,411.77",CURRENT
66968,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,596,II,A5,KES,"3,000.00","1,034.23",0,NORMAL,A1-A6,0,CURRENT
66970,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66972,0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,676,FF,A5,KES,"4,000.00","2,028.93",0,NORMAL,A1-A6,0,AUTH
66973,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
66974,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66975,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,0,651,GG,A5,KES,"800,000.00","79,216.73",0,NORMAL,A1-A6,0,AUTH
66976,0,EMPLOYED,BUSINESS SERVICES,MARRIED,593,II,A5,KES,"1,000.00",507.23,0,NORMAL,A1-A6,0,AUTH
66977,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,731,BB,A5,KES,"142,000.00","19,764.60",5,NORMAL,A1-A6,"11,707.54",CURRENT
66978,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
66979,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,625,HH,A5,KES,"5,000.00","1,723.72",0,NORMAL,A1-A6,0,CURRENT
66981,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
66982,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66983,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66984,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,628,HH,A5,KES,"95,000.00","16,767.25",0,NORMAL,A1-A6,0,CURRENT
66985,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,713,CC,A5,KES,"40,000.00","13,789.76",0,NORMAL,A1-A6,0,CURRENT
66986,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66987,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66988,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66990,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,0,651,GG,A5,KES,"800,000.00","79,216.73",0,NORMAL,A1-A6,0,AUTH
66991,0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,716,CC,A5,KES,"300,000.00","52,949.21",0,NORMAL,A1-A6,0,CURRENT
66992,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
66994,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,682,EE,A5,KES,"52,000.00","9,177.86",0,NORMAL,A1-A6,0,CURRENT
66995,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,646,GG,A5,KES,"300,000.00","52,949.21",0,NORMAL,A1-A6,0,CURRENT
66997,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
66999,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67000,FEMALE,OTHER,INDIVIDUALS,MARRIED,671,FF,A5,KES,"200,000.00","18,501.74",0,NORMAL,A1-A6,0,CURRENT
67001,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67002,MALE,SELF-EMPLOYED,PETROLEUM & NATURAL GAS,0,710,CC,A5,KES,"641,000.00","59,298.07",0,NORMAL,A1-A6,0,CURRENT
67003,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,729,BB,A5,KES,"10,000.00","3,447.44",5,NORMAL,A1-A6,"3,177.30",CURRENT
67004,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,650,GG,A5,KES,"800,000.00","74,006.95",0,NORMAL,A1-A6,0,CURRENT
67005,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67006,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
67007,0,0,INDIVIDUALS,0,763,AA,A5,KES,"684,000.00","63,275.94",0,NORMAL,A1-A6,0,CURRENT
67008,MALE,0,BUSINESS SERVICES,SINGLE,682,EE,A5,KES,"342,000.00","41,203.47",5,NORMAL,A1-A6,"3,417.49",CURRENT
67009,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
67011,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67012,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,630,HH,A5,KES,"99,000.00","17,473.24",0,NORMAL,A1-A6,0,CURRENT
67013,FEMALE,EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,782,AA,A5,KES,"508,000.00","42,530.48",0,NORMAL,A1-A6,0,CURRENT
67015,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67016,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,693,DD,A5,KES,"265,000.00","46,771.80",5,NORMAL,A1-A6,"4,670.57",CURRENT
67017,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
67018,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,639,GG,A5,KES,"173,000.00","30,534.05",0,NORMAL,A1-A6,0,CURRENT
67019,0,EMPLOYED,INDIVIDUALS,SINGLE,815,AA,A5,KES,"120,000.00","11,882.51",0,NORMAL,A1-A6,0,AUTH
67020,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,663,FF,A5,KES,"39,000.00","13,445.02",5,NORMAL,A1-A6,"13,489.22",CURRENT
67021,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,712,CC,A5,KES,"54,000.00","14,072.15",0,NORMAL,A1-A6,0,CURRENT
67023,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,626,HH,A5,KES,"599,000.00","55,412.70",0,NORMAL,A1-A6,0,CURRENT
67024,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,#N/A,#N/A,A5,KES,"300,000.00","52,901.68",4,NORMAL,A1-A6,"53,007.07",CURRENT
67027,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,618,HH,A5,KES,"136,000.00","68,983.48",0,NORMAL,A1-A6,0,AUTH
67028,MALE,STUDENT,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,625,HH,A5,KES,"82,000.00","14,459.79",0,NORMAL,A1-A6,0,CURRENT
67029,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,614,II,A5,KES,"14,000.00","7,101.24",0,NORMAL,A1-A6,0,AUTH
67033,MALE,0,INDIVIDUALS,0,756,AA,A3,KES,"115,000.00","10,627.08",0,NORMAL,A1-A6,0,CURRENT
67034,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,604,II,A5,KES,"11,000.00","3,789.19",0,NORMAL,A1-A6,6.22,CURRENT
67035,FEMALE,0,INDIVIDUALS,0,757,AA,A3,KES,"250,000.00","20,722.77",5,NORMAL,A1-A6,"20,783.90",CURRENT
67036,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,631,HH,A5,KES,"100,000.00","34,474.41",0,NORMAL,A1-A6,84.98,CURRENT
67037,FEMALE,OTHER,INDIVIDUALS,0,718,CC,A3,KES,"75,000.00","15,743.78",4,NORMAL,A1-A6,"15,782.60",CURRENT
67040,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,808,AA,A5,KES,"170,000.00","15,709.59",0,NORMAL,A1-A6,0,CURRENT
67043,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,681,EE,A5,KES,"382,000.00","35,300.39",0,NORMAL,A1-A6,0,CURRENT
67044,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,712,CC,A5,KES,"100,000.00","9,240.94",0,NORMAL,A1-A6,0,CURRENT
67045,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,676,FF,A5,KES,"4,000.00","1,377.89",0,NORMAL,A1-A6,0,CURRENT
67048,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,570,JJ,A5,KES,"29,000.00","9,989.68",0,NORMAL,A1-A6,0,CURRENT
67049,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,675,FF,A5,KES,"3,000.00","1,033.41",0,NORMAL,A1-A6,0,CURRENT
67050,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,770,AA,A5,KES,"799,000.00","73,835.11",0,NORMAL,A1-A6,0,CURRENT
67051,0,EMPLOYED,INDIVIDUALS,SINGLE,721,CC,A5,KES,"10,000.00","3,444.72",0,NORMAL,A1-A6,0,CURRENT
67055,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,0,768,AA,A5,KES,"500,000.00","76,165.34",0,NORMAL,A1-A6,0,CURRENT
67056,MALE,0,INDIVIDUALS,0,715,CC,A3,KES,"20,000.00","6,889.43",0,NORMAL,A1-A6,0,CURRENT
67057,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,645,GG,A5,KES,"150,000.00","31,487.56",0,NORMAL,A1-A6,0,CURRENT
67058,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,652,GG,A5,KES,"89,000.00","10,250.61",4,NORMAL,A1-A6,"1,123.10",CURRENT
67061,MALE,SELF-EMPLOYED,AGRICULTURE,SINGLE,675,FF,A5,KES,"189,000.00","33,328.06",0,NORMAL,A1-A6,0,CURRENT
67062,FEMALE,EMPLOYED,PETROLEUM & NATURAL GAS,SINGLE,588,II,A5,KES,"6,002.47","2,068.09",4,NORMAL,A1-A6,"2,073.19",CURRENT
67063,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,758,AA,A5,KES,"170,000.00","29,977.62",0,NORMAL,A1-A6,0,CURRENT
67064,0,EMPLOYED,GOVERNMENT,MARRIED,667,FF,A5,KES,"67,000.00","5,561.92",0,NORMAL,A1-A6,0,CURRENT
67066,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,654,GG,A5,KES,"250,000.00","44,084.74",0,NORMAL,A1-A6,0,CURRENT
67068,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,658,GG,A5,KES,"67,000.00","7,520.37",4,NORMAL,A1-A6,"7,538.91",CURRENT
67069,0,0,INDIVIDUALS,0,742,BB,A5,KES,"445,000.00","41,122.18",33,WATCH,B7,"65,424.72",CURRENT
67071,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,659,GG,A5,KES,"500,347.05","60,225.82",4,NORMAL,A1-A6,"59,535.16",CURRENT
67072,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,690,EE,A5,KES,"27,001.45","9,301.47",0,NORMAL,A1-A6,0,CURRENT
67073,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,738,BB,A5,KES,"106,000.00","18,691.93",4,NORMAL,A1-A6,92.81,CURRENT
67076,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,784,AA,A5,KES,"95,000.00","24,734.68",0,NORMAL,A1-A6,0,CURRENT
67083,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,696,DD,A5,KES,"500,000.00","60,179.54",0,NORMAL,A1-A6,0,CURRENT
67084,FEMALE,0,INDIVIDUALS,0,721,CC,A3,KES,"76,000.00","7,023.11",0,NORMAL,A1-A6,0,CURRENT
67086,0,EMPLOYED,INDIVIDUALS,SINGLE,697,DD,A5,KES,"315,000.00","29,108.96",0,NORMAL,A1-A6,0,CURRENT
67088,FEMALE,0,INDIVIDUALS,0,638,HH,A5,KES,"300,000.00","78,109.50",0,NORMAL,A1-A6,0,CURRENT
67089,MALE,EMPLOYED,INDIVIDUALS,MARRIED,663,FF,A5,KES,"100,000.00","9,210.96",0,NORMAL,A1-A6,0,CURRENT
67090,0,EMPLOYED,GOVERNMENT,MARRIED,683,EE,A5,KES,"85,000.00","10,230.52",0,NORMAL,A1-A6,0,CURRENT
67091,FEMALE,0,INDIVIDUALS,0,721,CC,A3,KES,"150,000.00","13,861.41",0,NORMAL,A1-A6,0,CURRENT
67092,0,0,INDIVIDUALS,0,790,AA,A5,KES,"400,000.00","33,214.49",0,NORMAL,A1-A6,0,CURRENT
67095,FEMALE,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,582,JJ,A5,KES,"13,000.00","4,478.13",4,NORMAL,A1-A6,"4,489.17",CURRENT
67098,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,707,DD,A5,KES,"6,000.00",528.71,0,NORMAL,A1-A6,0,CURRENT
67100,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,576,JJ,A5,KES,"15,000.00","5,167.07",0,NORMAL,A1-A6,0,CURRENT
67101,MALE,0,INDIVIDUALS,0,699,DD,A3,KES,"320,000.00","29,571.01",0,NORMAL,A1-A6,0,CURRENT
67102,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,739,BB,A5,KES,"300,000.00","78,109.50",0,NORMAL,A1-A6,0,CURRENT
67104,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,637,HH,A5,KES,"153,000.00","20,553.66",4,NORMAL,A1-A6,"20,604.34",CURRENT
67105,FEMALE,0,INDIVIDUALS,0,563,JJ,A3,KES,"10,000.00","3,444.72",33,WATCH,B7,"6,995.23",CURRENT
67106,MALE,EMPLOYED,TOURISM & HOSPITALITY,0,724,CC,A5,KES,"10,000.00","2,991.89",0,NORMAL,A1-A6,0,CURRENT
67107,0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,709,DD,A5,KES,"226,000.00","39,852.60",4,NORMAL,A1-A6,"24,502.34",CURRENT
67108,0,EMPLOYED,PETROLEUM & NATURAL GAS,SINGLE,635,HH,A5,KES,"37,000.00","12,745.45",0,NORMAL,A1-A6,0,CURRENT
67109,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,764,AA,A5,KES,"326,000.00","30,125.46",0,NORMAL,A1-A6,0,CURRENT
67115,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,773,AA,A5,KES,"160,000.00","13,285.97",0,NORMAL,A1-A6,0,CURRENT
67117,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,682,EE,A5,KES,"174,000.00","59,938.05",0,NORMAL,A1-A6,0,CURRENT
67119,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,736,BB,A5,KES,"250,000.00","23,102.35",0,NORMAL,A1-A6,0,CURRENT
67120,0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,790,AA,A5,KES,"200,000.00","18,481.88",0,NORMAL,A1-A6,0,CURRENT
67121,MALE,EMPLOYED,INDIVIDUALS,0,#N/A,#N/A,A3,KES,"300,000.00","30,576.42",0,NORMAL,A1-A6,0,CURRENT
67122,FEMALE,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,644,GG,A5,KES,"398,000.00","36,778.94",0,NORMAL,A1-A6,0,CURRENT
67123,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,762,AA,A3,KES,"494,000.00","45,650.24",0,NORMAL,A1-A6,0,CURRENT
67124,MALE,EMPLOYED,BUSINESS SERVICES,0,776,AA,A5,KES,"613,000.00","56,646.96",0,NORMAL,A1-A6,0,CURRENT
67125,FEMALE,0,INDIVIDUALS,0,780,AA,A5,KES,"200,000.00","24,071.82",0,NORMAL,A1-A6,0,CURRENT
67127,FEMALE,0,INDIVIDUALS,0,792,AA,A5,KES,"250,000.00","23,102.35",0,NORMAL,A1-A6,0,CURRENT
67130,0,EMPLOYED,GOVERNMENT,SINGLE,800,AA,A5,KES,"300,000.00","78,109.50",4,NORMAL,A1-A6,"25,532.85",CURRENT
67131,0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,607,II,A5,KES,"3,000.00","1,032.83",4,NORMAL,A1-A6,"1,002.86",CURRENT
67132,0,0,INDIVIDUALS,0,671,FF,A5,KES,"205,000.00","24,673.61",0,NORMAL,A1-A6,0,CURRENT
67134,FEMALE,0,BUSINESS SERVICES,MARRIED,725,CC,A5,KES,"100,263.07","19,204.95",4,NORMAL,A1-A6,"19,252.30",CURRENT
67135,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,584,II,A5,KES,"6,000.00","2,066.83",33,WATCH,B7,"4,186.96",CURRENT
67136,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,663,FF,A5,KES,"13,000.00","4,478.13",33,WATCH,B7,"9,093.80",CURRENT
67137,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,701,DD,A5,KES,"113,000.00","19,926.30",4,NORMAL,A1-A6,635.56,CURRENT
67138,0,0,INDIVIDUALS,0,660,FF,A5,KES,"8,600.00","2,962.46",33,WATCH,B7,"6,002.65",CURRENT
67140,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,722,CC,A5,KES,"350,000.00","32,343.29",4,NORMAL,A1-A6,"32,423.04",CURRENT
67141,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,771,AA,A5,KES,"387,000.00","35,762.43",0,NORMAL,A1-A6,0,CURRENT
67142,FEMALE,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,786,AA,A5,KES,"115,000.00","8,246.56",0,NORMAL,A1-A6,0,CURRENT
67143,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,784,AA,A5,KES,"279,000.00","25,782.22",0,NORMAL,A1-A6,0,CURRENT
67144,FEMALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,792,AA,A5,KES,"249,000.00","23,009.94",0,NORMAL,A1-A6,0,CURRENT
67145,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,663,FF,A5,KES,"193,094.73","23,241.94",4,NORMAL,A1-A6,"23,237.82",CURRENT
67146,0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,688,EE,A5,KES,"19,000.00","6,542.76",0,NORMAL,A1-A6,0,CURRENT
67149,FEMALE,EMPLOYED,INDIVIDUALS,SINGLE,757,AA,A3,KES,"90,000.00","8,316.85",0,NORMAL,A1-A6,0,CURRENT
67150,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,543,JJ,A5,KES,"7,000.00","2,411.30",4,NORMAL,A1-A6,"2,202.35",CURRENT
67152,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,661,FF,A5,KES,"225,000.00","2,973.89",0,NORMAL,A1-A6,0,CURRENT
67153,0,SELF-EMPLOYED,AGRICULTURE,SINGLE,697,DD,A5,KES,"54,000.00","6,363.97",0,NORMAL,A1-A6,0,CURRENT
67154,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,722,CC,A5,KES,"676,000.00","62,468.75",4,NORMAL,A1-A6,"62,622.78",CURRENT
67156,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,696,DD,A5,KES,"10,000.00","3,444.72",4,NORMAL,A1-A6,"2,547.36",CURRENT
67157,MALE,EMPLOYED,PETROLEUM & NATURAL GAS,MARRIED,676,FF,A5,KES,"5,000.00","1,722.36",0,NORMAL,A1-A6,0,CURRENT
67158,MALE,SELF-EMPLOYED,REAL ESTATE,SINGLE,731,BB,A5,KES,"120,000.00","10,539.52",0,NORMAL,A1-A6,0,CURRENT
67159,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,582,JJ,A5,KES,"39,000.00","13,434.39",4,NORMAL,A1-A6,"13,380.58",CURRENT
67160,MALE,0,INDIVIDUALS,0,770,AA,A4,KES,"800,000.00","73,927.51",0,NORMAL,A1-A6,0,CURRENT
67161,MALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,725,CC,A5,KES,"94,000.00","8,686.48",0,NORMAL,A1-A6,0,CURRENT
67162,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,WIDOWED,646,GG,A5,KES,"146,000.00","25,745.48",0,NORMAL,A1-A6,0,CURRENT
67163,0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,644,GG,A5,KES,"4,000.00","1,377.89",4,NORMAL,A1-A6,"1,372.35",CURRENT
67165,0,SELF-EMPLOYED,REAL ESTATE,SINGLE,669,FF,A5,KES,"300,000.00","52,901.68",4,NORMAL,A1-A6,"54,226.83",CURRENT
67166,MALE,EMPLOYED,BUSINESS SERVICES,0,672,FF,A5,KES,"212,000.00","19,590.79",0,NORMAL,A1-A6,0,CURRENT
67170,FEMALE,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,594,II,A5,KES,"6,000.00","2,066.83",4,NORMAL,A1-A6,"2,066.57",CURRENT
67171,MALE,0,INDIVIDUALS,0,763,AA,A5,KES,"213,000.00","73,372.45",0,NORMAL,A1-A6,0,CURRENT
67172,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,697,DD,A5,KES,"120,010.00","11,090.05",0,NORMAL,A1-A6,0,CURRENT
67174,MALE,0,INDIVIDUALS,0,736,BB,A3,KES,"75,000.00","6,930.71",0,NORMAL,A1-A6,0,CURRENT
67175,MALE,EMPLOYED,FINANCE & INSURANCE,0,700,DD,A5,KES,"66,000.00","6,099.02",0,NORMAL,A1-A6,0,CURRENT
67176,MALE,EMPLOYED,FINANCE & INSURANCE,0,588,II,A5,KES,"97,000.00","17,104.88",0,NORMAL,A1-A6,0,CURRENT
67178,MALE,0,INDIVIDUALS,0,792,AA,A3,KES,"235,000.00","21,716.21",0,NORMAL,A1-A6,0,CURRENT
67179,0,EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,650,GG,A5,KES,"300,000.00","27,722.82",0,NORMAL,A1-A6,0,CURRENT
67180,FEMALE,EMPLOYED,INDIVIDUALS,0,737,BB,A3,KES,"530,000.00","48,976.98",0,NORMAL,A1-A6,0,CURRENT
67181,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,WIDOWED,636,HH,A5,KES,"55,000.00","9,698.64",0,NORMAL,A1-A6,0,CURRENT
67189,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,703,DD,A5,KES,"150,000.00","12,360.41",4,NORMAL,A1-A6,"7,164.55",CURRENT
67191,0,EMPLOYED,BUSINESS SERVICES,SINGLE,664,FF,A5,KES,"136,000.00","16,368.84",4,NORMAL,A1-A6,"16,409.20",CURRENT
67194,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,631,HH,A5,KES,"100,000.00","34,447.16",0,NORMAL,A1-A6,0,CURRENT
67195,MALE,EMPLOYED,FINANCE & INSURANCE,SINGLE,815,AA,A5,KES,"484,000.00","44,726.14",0,NORMAL,A1-A6,0,CURRENT
67196,FEMALE,0,INDIVIDUALS,0,751,BB,A3,KES,"220,000.00","20,330.07",4,NORMAL,A1-A6,"19,913.06",CURRENT
67199,0,0,INDIVIDUALS,OTHER,601,II,A5,KES,"18,000.00","6,200.49",0,NORMAL,A1-A6,0,CURRENT
67201,FEMALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,699,DD,A5,KES,"550,000.00","50,825.17",33,WATCH,B7,"54,363.21",CURRENT
