ID,GENDER,AGE,NO_DEFAULT_LOAN,EMPLOYMENT_STATUS,SECTOR,MARITAL_STATUS,CREDIT_SCORE,SCOREGRADE,CRR,CURRENCY,NET INCOME,PRINCIPAL_AMOUNT,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,AREARS,LOAN_STATUS
399910.0,FEMALE,36,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,734.0,BB,A5,KES,1888125.0,171000.0,"20,585.76",0.0,NORMAL,A1-A6,0,CURRENT
133521.0,0,38,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,795.0,AA,A5,KES,3616650.0,357000.0,"42,977.29",0.0,NORMAL,A1-A6,0,CURRENT
338938.0,FEMALE,52,0.0,0,INDIVIDUALS,MARRIED,648.0,GG,A5,KES,508476.38,90000.0,"8,319.07",22.0,NORMAL,A1-A6,"8,523.47",CURRENT
87946.0,MALE,30,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,704.0,DD,A5,KES,334145.0,14000.0,"4,823.07",0.0,NORMAL,A1-A6,27.45,CURRENT
285561.0,FEMALE,65,,EMPLOYED,INDIVIDUALS,WIDOWED,,,A5,KES,5061372.5,415000.0,"49,959.59",0.0,NORMAL,A1-A6,0,CURRENT
74322.0,0,33,0.0,0,INDIVIDUALS,0,679.0,EE,A5,KES,2015171.02,250000.0,"23,108.54",0.0,NORMAL,A1-A6,0,CURRENT
211814.0,MALE,40,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,723.0,CC,A5,KES,3773727.0,500000.0,"60,192.28",0.0,NORMAL,A1-A6,0,CURRENT
55338.0,MALE,39,1.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,0,606.0,II,A5,KES,824205.0,120000.0,"11,092.10",0.0,NORMAL,A1-A6,0,CURRENT
334623.0,MALE,39,0.0,EMPLOYED,BUSINESS SERVICES,0,776.0,AA,A5,KES,46307361.0,800000.0,"73,947.32",0.0,NORMAL,A1-A6,0,CURRENT
249640.0,0,26,0.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,683.0,EE,A5,KES,2908913.0,140000.0,"24,687.89",0.0,NORMAL,A1-A6,0,CURRENT
355191.0,0,35,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,643.0,GG,A5,KES,202500.0,7000.0,"2,411.54",22.0,NORMAL,A1-A6,"2,437.76",CURRENT
319375.0,MALE,29,2.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,687.0,EE,A5,KES,546845.96,15000.0,"5,167.58",0.0,NORMAL,A1-A6,12.03,CURRENT
159605.0,FEMALE,50,0.0,0,INDIVIDUALS,0,773.0,AA,A5,KES,5485307.0,932000.0,"86,148.62",0.0,NORMAL,A1-A6,0,CURRENT
395604.0,MALE,45,0.0,EMPLOYED,BUSINESS SERVICES,0,789.0,AA,A5,KES,1537935.05,80000.0,"7,394.73",0.0,NORMAL,A1-A6,0,CURRENT
291302.0,0,37,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,642.0,GG,A5,KES,140888.0,3000.0,"1,033.52",0.0,NORMAL,A1-A6,0,CURRENT
81615.0,MALE,34,0.0,EMPLOYED,GOVERNMENT,MARRIED,771.0,AA,A5,KES,1405511.64,353000.0,"32,629.25",0.0,NORMAL,A1-A6,0,CURRENT
322735.0,0,32,1.0,0,INDIVIDUALS,0,615.0,II,A5,KES,671405.15,147000.0,"13,587.82",0.0,NORMAL,A1-A6,0,CURRENT
168956.0,MALE,41,0.0,EMPLOYED,BUSINESS SERVICES,0,702.0,DD,A5,KES,3986031.84,294000.0,"27,175.64",0.0,NORMAL,A1-A6,0,CURRENT
141627.0,FEMALE,46,0.0,0,INDIVIDUALS,SINGLE,788.0,AA,A4,KES,15742457.75,500000.0,"46,217.07",0.0,NORMAL,A1-A6,0,CURRENT
142170.0,FEMALE,45,6.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,WIDOWED,589.0,II,A5,KES,337700.0,8000.0,"2,756.04",0.0,NORMAL,A1-A6,0,CURRENT
291691.0,MALE,44,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,664.0,FF,A5,KES,1404400.0,200000.0,"35,268.41",0.0,NORMAL,A1-A6,0,CURRENT
103873.0,0,35,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,775.0,AA,A5,KES,495478.95,90000.0,"8,319.07",0.0,NORMAL,A1-A6,0,CURRENT
445561.0,,49,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,770.0,AA,A5,KES,,400000.0,"36,973.66",0.0,NORMAL,A1-A6,0,CURRENT
117485.0,FEMALE,43,4.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,645.0,GG,A5,KES,351620.0,14000.0,"4,823.07",22.0,NORMAL,A1-A6,"4,913.99",CURRENT
489894.0,FEMALE,50,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,696.0,DD,A5,KES,2115390.0,80000.0,"20,831.24",0.0,NORMAL,A1-A6,0,CURRENT
425382.0,0,32,0.0,EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,623.0,HH,A5,KES,1629592.95,93000.0,"11,195.76",0.0,NORMAL,A1-A6,0,CURRENT
24018.0,MALE,26,1.0,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,563.0,JJ,A5,KES,527741.61,16000.0,"5,512.08",0.0,NORMAL,A1-A6,0,CURRENT
18247.0,MALE,44,0.0,EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,724.0,CC,A5,KES,242270.0,20000.0,"6,890.10",22.0,NORMAL,A1-A6,"7,008.74",CURRENT
477446.0,FEMALE,40,0.0,0,INDIVIDUALS,0,716.0,CC,A5,KES,6131272.86,1000000.0,"92,434.15",0.0,NORMAL,A1-A6,0,CURRENT
28206.0,0,28,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,656.0,GG,A5,KES,169200.0,3000.0,"1,033.52",0.0,NORMAL,A1-A6,0,CURRENT
332695.0,FEMALE,32,0.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,643.0,GG,A5,KES,172356.0,2000.0,335.22,0.0,NORMAL,A1-A6,0,CURRENT
42537.0,0,37,0.0,0,INDIVIDUALS,MARRIED,746.0,BB,A5,KES,2520082.0,400000.0,"48,153.82",0.0,NORMAL,A1-A6,0,CURRENT
456975.0,0,41,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,610.0,II,A5,KES,1128930.0,216000.0,"19,965.78",0.0,NORMAL,A1-A6,119.77,CURRENT
100496.0,FEMALE,52,,EMPLOYED,INDIVIDUALS,MARRIED,,,A2,KES,4657298.0,250000.0,"1,100.34",0.0,NORMAL,A1-A6,0,CURRENT
464354.0,0,37,,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,,,A5,KES,39975460.0,300000.0,"52,902.61",0.0,NORMAL,A1-A6,0,CURRENT
341135.0,FEMALE,32,0.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,715.0,CC,A5,KES,1141590.0,80000.0,"14,107.36",0.0,NORMAL,A1-A6,0,CURRENT
294199.0,0,37,0.0,EMPLOYED,INDIVIDUALS,MARRIED,757.0,AA,A5,KES,1670785.11,241000.0,"32,384.59",0.0,NORMAL,A1-A6,0,CURRENT
345602.0,FEMALE,37,3.0,EMPLOYED,BUSINESS SERVICES,MARRIED,586.0,II,A5,KES,553239.74,17000.0,"5,856.59",22.0,NORMAL,A1-A6,652.91,CURRENT
63715.0,MALE,39,1.0,EMPLOYED,MANUFACTURING & PROCESSING,0,684.0,EE,A5,KES,320592.1,10000.0,"3,445.05",0.0,NORMAL,A1-A6,0,CURRENT
71497.0,0,32,2.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,685.0,EE,A5,KES,2751600.0,86000.0,"15,165.41",22.0,NORMAL,A1-A6,"15,334.52",CURRENT
222644.0,MALE,33,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,693.0,DD,A5,KES,2176364.0,131000.0,"23,100.81",0.0,NORMAL,A1-A6,0,CURRENT
441160.0,MALE,42,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,787.0,AA,A5,KES,1184973.0,100000.0,"13,173.51",0.0,NORMAL,A1-A6,0,CURRENT
494016.0,FEMALE,44,0.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,690.0,EE,A5,KES,5123164.95,1000000.0,"92,434.15",0.0,NORMAL,A1-A6,0,CURRENT
229187.0,FEMALE,29,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,682.0,EE,A5,KES,1608962.0,28000.0,"9,646.14",0.0,NORMAL,A1-A6,0,CURRENT
170729.0,MALE,50,0.0,EMPLOYED,HUNTING LIVESTOCK AND FISHING,SINGLE,736.0,BB,A5,KES,667925.35,21000.0,"7,234.60",0.0,NORMAL,A1-A6,0,CURRENT
209618.0,MALE,49,0.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,747.0,BB,A5,KES,8024333.0,200000.0,"52,078.10",0.0,NORMAL,A1-A6,0,CURRENT
362750.0,FEMALE,53,0.0,0,INDIVIDUALS,0,771.0,AA,A3,KES,8177627.53,300000.0,"27,730.24",0.0,NORMAL,A1-A6,0,CURRENT
113831.0,MALE,50,0.0,SELF-EMPLOYED,AGRICULTURE,0,654.0,GG,A5,KES,2629000.0,70000.0,"5,817.84",0.0,NORMAL,A1-A6,0,CURRENT
495294.0,MALE,45,1.0,EMPLOYED,MANUFACTURING & PROCESSING,0,678.0,EE,A5,KES,1257943.6,68000.0,"11,991.26",0.0,NORMAL,A1-A6,0,CURRENT
288838.0,0,47,1.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,688.0,EE,A5,KES,524210.0,86000.0,"7,949.34",0.0,NORMAL,A1-A6,0,CURRENT
253214.0,0,41,0.0,0,INDIVIDUALS,0,787.0,AA,A3,KES,1100048.12,289000.0,"26,713.47",0.0,NORMAL,A1-A6,0,CURRENT
111364.0,MALE,37,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,640.0,GG,A5,KES,491090.0,3000.0,"1,033.52",22.0,NORMAL,A1-A6,"1,053.00",CURRENT
412134.0,MALE,45,0.0,EMPLOYED,AGRICULTURE,SINGLE,642.0,GG,A5,KES,188640.55,3000.0,"1,033.52",0.0,NORMAL,A1-A6,0,CURRENT
272507.0,MALE,48,1.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,0,690.0,EE,A5,KES,8792656.02,800000.0,"73,947.32",0.0,NORMAL,A1-A6,0,CURRENT
302468.0,FEMALE,34,1.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,650.0,GG,A5,KES,961200.0,102000.0,"9,428.28",0.0,NORMAL,A1-A6,0,CURRENT
164659.0,0,45,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,690.0,EE,A5,KES,4093530.0,235000.0,"41,438.00",0.0,NORMAL,A1-A6,0,CURRENT
50501.0,0,25,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,601.0,II,A5,KES,641253.0,34000.0,"6,008.86",0.0,NORMAL,A1-A6,0,CURRENT
302602.0,0,23,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,693.0,DD,A5,KES,1360094.65,96000.0,"16,362.02",0.0,NORMAL,A1-A6,0,CURRENT
365814.0,0,34,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,706.0,DD,A5,KES,4867446.0,300000.0,"52,899.57",0.0,NORMAL,A1-A6,0,CURRENT
103932.0,MALE,51,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,695.0,DD,A5,KES,2003162.9,160000.0,"28,213.10",0.0,NORMAL,A1-A6,0,CURRENT
405509.0,MALE,32,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,810.0,AA,A5,KES,5530926.7,366000.0,"44,056.00",0.0,NORMAL,A1-A6,0,CURRENT
494880.0,MALE,31,2.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,621.0,HH,A5,KES,1347790.0,50000.0,"13,741.89",22.0,NORMAL,A1-A6,"14,357.37",CURRENT
361978.0,0,37,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,756.0,AA,A5,KES,9071329.25,1000000.0,"92,433.31",0.0,NORMAL,A1-A6,0,CURRENT
450888.0,0,47,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,719.0,CC,A5,KES,101550.0,2660.27,"1,026.63",0.0,NORMAL,A1-A6,0,CURRENT
13218.0,0,30,,0,BUSINESS SERVICES,MARRIED,,,A5,KES,4558123.99,105000.0,"12,639.02",0.0,NORMAL,A1-A6,0,CURRENT
285522.0,FEMALE,37,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,660.0,FF,A5,KES,933356.0,28000.0,"9,642.28",0.0,NORMAL,A1-A6,0,CURRENT
21298.0,MALE,27,0.0,EMPLOYED,AGRICULTURE,SINGLE,648.0,GG,A5,KES,102567.95,3453.6,"1,033.10",0.0,NORMAL,A1-A6,0,CURRENT
164970.0,MALE,40,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,750.0,BB,A5,KES,660684.24,100000.0,"9,243.33",0.0,NORMAL,A1-A6,0,CURRENT
159503.0,MALE,32,2.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,647.0,GG,A5,KES,649368.3,28000.0,"9,642.28",0.0,NORMAL,A1-A6,0,CURRENT
215182.0,MALE,37,0.0,EMPLOYED,MANUFACTURING & PROCESSING,0,755.0,AA,A5,KES,5370107.0,1000000.0,"72,322.87",0.0,NORMAL,A1-A6,0,CURRENT
480894.0,FEMALE,38,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,778.0,AA,A5,KES,448684.52,78000.0,"7,209.80",0.0,NORMAL,A1-A6,0,CURRENT
82686.0,MALE,35,0.0,EMPLOYED,MANUFACTURING & PROCESSING,0,697.0,DD,A5,KES,417005.05,16000.0,"5,509.87",0.0,NORMAL,A1-A6,0,CURRENT
344250.0,MALE,35,1.0,EMPLOYED,INDIVIDUALS,0,687.0,EE,A5,KES,8289810.0,300000.0,"52,899.57",0.0,NORMAL,A1-A6,0,CURRENT
119892.0,MALE,28,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,654.0,GG,A5,KES,180093.64,3000.0,"1,033.10",22.0,NORMAL,A1-A6,"1,035.41",CURRENT
130092.0,FEMALE,#VALUE!,2.0,0,INDIVIDUALS,0,615.0,II,A5,KES,1205818.74,32000.0,"11,019.75",0.0,NORMAL,A1-A6,0,CURRENT
45530.0,MALE,29,1.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,766.0,AA,A5,KES,1281600.0,159000.0,"19,139.08",0.0,NORMAL,A1-A6,0,CURRENT
87934.0,0,46,2.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,636.0,HH,A5,KES,858100.0,29673.11,"10,331.10",0.0,NORMAL,A1-A6,0,CURRENT
499024.0,FEMALE,31,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,758.0,AA,A5,KES,17091750.0,500000.0,"60,185.80",0.0,NORMAL,A1-A6,0,CURRENT
143036.0,FEMALE,42,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,749.0,BB,A5,KES,1122670.0,305000.0,"28,192.16",0.0,NORMAL,A1-A6,0,CURRENT
425820.0,MALE,40,2.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,707.0,DD,A5,KES,662572.63,70000.0,"8,426.01",0.0,NORMAL,A1-A6,0,CURRENT
174480.0,0,27,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,683.0,EE,A5,KES,417972.67,10000.0,"3,443.67",22.0,NORMAL,A1-A6,"3,508.65",CURRENT
339714.0,,48,0.0,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,776.0,AA,A5,KES,,237000.0,"41,790.66",0.0,NORMAL,A1-A6,481.26,CURRENT
225470.0,MALE,31,5.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,581.0,JJ,A5,KES,460829.0,4000.0,"1,377.47",0.0,NORMAL,A1-A6,0,CURRENT
498676.0,FEMALE,30,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,764.0,AA,A5,KES,1481500.0,261000.0,"24,125.10",0.0,NORMAL,A1-A6,0,CURRENT
447482.0,FEMALE,40,0.0,0,INDIVIDUALS,0,697.0,DD,A3,KES,1096460.56,300000.0,"27,729.99",0.0,NORMAL,A1-A6,0,CURRENT
369452.0,FEMALE,32,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,726.0,CC,A5,KES,2139822.0,80000.0,"14,106.55",0.0,NORMAL,A1-A6,0,CURRENT
46003.0,FEMALE,27,0.0,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,556.0,JJ,A5,KES,290118.0,8000.0,"2,754.93",0.0,NORMAL,A1-A6,0,CURRENT
255489.0,MALE,36,2.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,647.0,GG,A5,KES,0.0,105000.0,"12,639.02",0.0,NORMAL,A1-A6,0,CURRENT
405513.0,MALE,36,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,767.0,AA,A5,KES,1870829.9,213000.0,"22,376.57",0.0,NORMAL,A1-A6,0,CURRENT
448151.0,MALE,42,0.0,0,INDIVIDUALS,0,764.0,AA,A3,KES,4065527.8,1000000.0,"92,433.31",0.0,NORMAL,A1-A6,0,CURRENT
26649.0,FEMALE,55,0.0,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,778.0,AA,A5,KES,2294940.0,570000.0,"52,686.99",0.0,NORMAL,A1-A6,0,CURRENT
94826.0,FEMALE,39,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,678.0,EE,A5,KES,1888409.2,150000.0,"31,491.88",0.0,NORMAL,A1-A6,0,CURRENT
185670.0,FEMALE,34,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,718.0,CC,A5,KES,2022666.4,182000.0,"32,092.41",0.0,NORMAL,A1-A6,0,CURRENT
36749.0,MALE,39,0.0,EMPLOYED,TOURISM & HOSPITALITY,0,710.0,CC,A5,KES,2971703.51,388000.0,"46,704.18",0.0,NORMAL,A1-A6,0,CURRENT
300298.0,0,35,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,799.0,AA,A5,KES,1498400.0,100000.0,"19,431.55",0.0,NORMAL,A1-A6,0,CURRENT
370513.0,MALE,35,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,756.0,AA,A5,KES,5006200.1,180000.0,"13,629.86",0.0,NORMAL,A1-A6,0,CURRENT
178207.0,MALE,29,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,789.0,AA,A5,KES,5360666.2,400000.0,"36,973.33",0.0,NORMAL,A1-A6,0,CURRENT
366414.0,0,26,0.0,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,643.0,GG,A5,KES,157307.0,5000.0,"1,721.84",22.0,NORMAL,A1-A6,"1,754.33",CURRENT
180999.0,0,32,1.0,SELF-EMPLOYED,INDIVIDUALS,SINGLE,657.0,GG,A5,KES,3691681.0,45000.0,"15,496.52",0.0,NORMAL,A1-A6,0,CURRENT
136904.0,FEMALE,29,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,739.0,BB,A5,KES,484618.81,13000.0,"4,476.77",0.0,NORMAL,A1-A6,0,CURRENT
40059.0,MALE,52,0.0,EMPLOYED,BUSINESS SERVICES,0,715.0,CC,A5,KES,1324259.0,50000.0,"17,218.36",0.0,NORMAL,A1-A6,0,CURRENT
251560.0,,45,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,718.0,CC,A5,KES,,125000.0,"26,243.23",0.0,NORMAL,A1-A6,0,CURRENT
68271.0,FEMALE,58,0.0,EMPLOYED,INDIVIDUALS,SINGLE,763.0,AA,A3,KES,8763823.4,400000.0,"36,973.33",0.0,NORMAL,A1-A6,0,CURRENT
194161.0,MALE,32,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,OTHER,690.0,EE,A5,KES,3006840.0,312000.0,"37,534.64",0.0,NORMAL,A1-A6,0,CURRENT
283204.0,MALE,50,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,0,625.0,HH,A5,KES,2066900.0,45000.0,"15,496.52",0.0,NORMAL,A1-A6,0,CURRENT
234201.0,0,44,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,747.0,BB,A5,KES,7313454.25,163000.0,"28,742.10",0.0,NORMAL,A1-A6,0,CURRENT
179751.0,0,30,0.0,0,INDIVIDUALS,0,752.0,BB,A5,KES,1061435.93,60000.0,"5,546.00",0.0,NORMAL,A1-A6,0,CURRENT
133025.0,FEMALE,39,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,702.0,DD,A5,KES,1954450.0,255000.0,"30,694.76",0.0,NORMAL,A1-A6,0,CURRENT
428964.0,0,47,1.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,682.0,EE,A5,KES,409077.96,78000.0,"7,209.80",0.0,NORMAL,A1-A6,0,CURRENT
411304.0,FEMALE,42,0.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,640.0,GG,A5,KES,247638.0,4500.0,"1,549.65",0.0,NORMAL,A1-A6,0,CURRENT
400430.0,0,25,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,657.0,GG,A5,KES,218585.0,6000.0,"2,066.20",22.0,NORMAL,A1-A6,"2,099.39",CURRENT
394271.0,FEMALE,41,0.0,0,INDIVIDUALS,MARRIED,665.0,FF,A5,KES,4302137.96,30000.0,"10,331.02",0.0,NORMAL,A1-A6,0,CURRENT
465604.0,FEMALE,61,0.0,0,WHOLESALE AND RETAIL TRADE,OTHER,694.0,DD,A5,KES,9244485.0,300000.0,"52,899.57",0.0,NORMAL,A1-A6,0,CURRENT
333250.0,MALE,49,0.0,EMPLOYED,PETROLEUM & NATURAL GAS,MARRIED,790.0,AA,A5,KES,3852612.51,350000.0,"32,351.66",0.0,NORMAL,A1-A6,0,CURRENT
150020.0,0,28,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,725.0,CC,A5,KES,2591108.0,62000.0,"21,350.76",0.0,NORMAL,A1-A6,0,CURRENT
397492.0,MALE,51,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,766.0,AA,A5,KES,15092000.0,1000000.0,"92,433.31",0.0,NORMAL,A1-A6,0,CURRENT
382025.0,MALE,47,3.0,SELF-EMPLOYED,PETROLEUM & NATURAL GAS,0,676.0,FF,A5,KES,4417007.0,84000.0,"10,111.21",0.0,NORMAL,A1-A6,0,CURRENT
442366.0,FEMALE,32,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,635.0,HH,A5,KES,322500.0,2689.82,"1,041.75",0.0,NORMAL,A1-A6,0,CURRENT
251291.0,MALE,68,8.0,EMPLOYED,BUSINESS SERVICES,OTHER,588.0,II,A5,KES,1738442.2,45000.0,"15,496.52",0.0,NORMAL,A1-A6,0,CURRENT
131062.0,FEMALE,45,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,714.0,CC,A5,KES,242891.0,100000.0,"9,243.33",0.0,NORMAL,A1-A6,0,CURRENT
238521.0,MALE,34,0.0,EMPLOYED,FINANCE & INSURANCE,0,699.0,DD,A5,KES,8387147.15,1000000.0,"92,433.31",0.0,NORMAL,A1-A6,0,CURRENT
49753.0,MALE,43,4.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,618.0,HH,A5,KES,507234.0,8000.0,"2,754.93",0.0,NORMAL,A1-A6,0,CURRENT
205198.0,FEMALE,43,0.0,0,INDIVIDUALS,0,775.0,AA,A3,KES,739952.58,201000.0,"16,573.04",0.0,NORMAL,A1-A6,0,CURRENT
147962.0,0,45,0.0,0,INDIVIDUALS,0,723.0,CC,A5,KES,84951386.0,1000000.0,"92,433.31",0.0,NORMAL,A1-A6,0,CURRENT
432554.0,,47,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,649.0,GG,A5,KES,,225000.0,"20,797.49",0.0,NORMAL,A1-A6,241.04,CURRENT
24087.0,MALE,39,0.0,0,INDIVIDUALS,0,683.0,EE,A5,KES,665997.5,250000.0,"23,108.33",0.0,NORMAL,A1-A6,0,CURRENT
213520.0,0,29,0.0,EMPLOYED,FOREIGN TRADE,MARRIED,713.0,CC,A5,KES,45100.0,30000.0,"10,331.02",0.0,NORMAL,A1-A6,0,CURRENT
141789.0,FEMALE,37,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,659.0,GG,A5,KES,2274350.0,160000.0,"14,789.33",0.0,NORMAL,A1-A6,0,CURRENT
192654.0,MALE,37,0.0,EMPLOYED,BUSINESS SERVICES,0,757.0,AA,A5,KES,790023.75,28000.0,"9,642.28",0.0,NORMAL,A1-A6,0,CURRENT
51563.0,FEMALE,32,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,791.0,AA,A5,KES,5010236.03,300000.0,"27,587.76",0.0,NORMAL,A1-A6,0,CURRENT
375587.0,MALE,38,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,768.0,AA,A5,KES,7618925.0,235000.0,"18,101.77",0.0,NORMAL,A1-A6,0,CURRENT
353773.0,0,43,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,821.0,AA,A5,KES,0.0,270000.0,"22,423.26",0.0,NORMAL,A1-A6,0,CURRENT
483268.0,0,45,0.0,0,INDIVIDUALS,0,747.0,BB,A5,KES,1444075.0,200000.0,"16,567.78",0.0,NORMAL,A1-A6,0,CURRENT
233870.0,0,35,0.0,0,INDIVIDUALS,0,681.0,EE,A5,KES,3312621.04,70000.0,"12,340.63",0.0,NORMAL,A1-A6,0,CURRENT
488150.0,MALE,47,2.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,OTHER,626.0,HH,A5,KES,1310468.95,106000.0,"18,687.24",0.0,NORMAL,A1-A6,0,CURRENT
320820.0,MALE,27,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,736.0,BB,A5,KES,126545.0,95000.0,"8,780.02",0.0,NORMAL,A1-A6,0,CURRENT
113621.0,MALE,27,0.0,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,SINGLE,812.0,AA,A5,KES,8330972.0,300000.0,"36,108.79",0.0,NORMAL,A1-A6,0,CURRENT
128920.0,MALE,56,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,781.0,AA,A5,KES,950425.35,266000.0,"24,584.05",0.0,NORMAL,A1-A6,0,CURRENT
170584.0,FEMALE,51,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,680.0,EE,A5,KES,5914180.51,800000.0,"73,937.00",0.0,NORMAL,A1-A6,0,CURRENT
159927.0,FEMALE,37,3.0,0,INDIVIDUALS,0,627.0,HH,A5,KES,264385.92,7000.0,873.53,0.0,NORMAL,A1-A6,0,CURRENT
271668.0,0,47,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,699.0,DD,A5,KES,2726837.0,100000.0,"7,740.83",0.0,NORMAL,A1-A6,0,CURRENT
